Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
"Company: Productboard
Position: Talent and People Analytics Analyst 
Experience: 3+ years in a data driven role 

 Degree requirement: Not required 

https://t.co/YildmRINu7",2022-07-12 07:13:11,en,,0.0,0.0,,IamTokzz,"I help brands reach their target audience via #WhatsApp 🔌 @ https://t.co/GGxf46Br9S & to connect you to opportunities. 
email: tokunboolabode@gmail.com",33143.0,5252.0,1550.0,4673.0,8.0,False,,,@iam_Tokzz
https://t.co/nlAaQ2IOE5 https://t.co/acj9Mrqbq2,2022-07-12 06:35:01,und,,0.0,0.0,,EBnet (The Employee Benefits Network),South Africa’s only employee benefit news and information network. Gain access to an interactive community focussed on professional  development and networking.,4190.0,239.0,250.0,681.0,12.0,False,,,@EBnetwork
"Top story: David Green on people analytics and talent | McKinsey https://t.co/9x0MXg91hY, see more https://t.co/EsAESU0vfF",2022-07-12 05:22:26,en,,0.0,0.0,,1st Reputation,"Reputation Marketing | Social Media Advertising | Mobile CRM | SEO | Video Production | Diversity Consultant. Pls RT, I RT U, I FB",31555.0,284.0,796.0,997.0,155.0,False,,,@ConstanceHallUK
"RT @GlobalPeo: Rising resignations, hybrid work adoption, the diversity imperative — leaders are navigating a talent market in flux. Here’s…",2022-07-12 04:51:46,en,,0.0,2.0,,Bere Bradshaw,☘️✈️ One cup of tea at a time!☕️ Designer✨,15429.0,9992.0,249.0,90.0,1.0,False,,,@bere305
People analytics: Recalculating the route https://t.co/YyDkjGYw0f via @Deloitte,2022-07-12 04:35:42,en,,0.0,0.0,,Didit 汪才章,Stand by me,5841.0,2944.0,847.0,176.0,2.0,False,,,@audhiaprilliant
People Analytics Strategy: 9 Tips for Smooth Implementation https://t.co/SbuYIpQZXJ #Goals #Synchievement #PulseSurvey #Strengths #Leadership #Trust #Synctrics #Culture,2022-07-12 04:33:08,en,,0.0,0.0,,Pat Perez,"Developing a People Analytics marketplace to optimize team success 
HR Tech, Employee Engagement, OKR, Learning, Recognition, Reputation, Pulse, Future of Work",6306.0,9904.0,8917.0,8805.0,42.0,False,,,@PatZPerez
@petulantskeptic @pwhickey @DintamanJay I wonder if office of people analytics has looked at this,2022-07-12 02:22:52,en,,0.0,0.0,@JessicaScott09,Jessica Scott,Iraq war veteran. USA Today Bestselling author of the COMING HOME & FALLING series. Sociologist researching digital disruption of social processes. RT!=endorse,1451.0,22828.0,7735.0,12171.0,324.0,False,,,@JessicaScott09
People Analytics Strategy: 9 Tips for Smooth Implementation https://t.co/fT3vRZeS4S #ContinuousPerformance #OKR #Recognition #CognitiveDiversity #Learning #EmployeeExperience #Goalvana #OwnYouPerformance #Personability ...,2022-07-12 01:35:08,en,,0.0,0.0,,Synctrics - Instructions for Better Teamwork!,Creating a Culture Where High Performing People Advocate for You,6173.0,6412.0,2759.0,2402.0,13.0,False,,,@Syncstructions
RT @mikemmoon   Thx4RT fr @HRCurator: #PeopleAnalytics: Survive boring results https://t.co/SzDnlDpA3M @Littalics #HRAnalytics #HR #HCM #HRM #HumanResources,2022-07-12 01:30:00,en,,1.0,0.0,,HRCurator,"HRCurator is @DaveMillner who curates insights to help HR deliver and future proof their focus.
Ranked #16 HR's Most Influential Thinker 2021 by HR Magazine",179085.0,3197.0,112.0,31701.0,2067.0,False,,,@HRCurator
People Analytics Strategy: 9 Tips for Smooth Implementation https://t.co/HlLtvRK1II #HackingHR #Synchievement #PulseSurvey #Goalvana #Goals #Personability #Development #Trust,2022-07-12 01:07:07,en,,0.0,0.0,,Peyton Patel,"Designing a People Analytics marketplace to optimize team success 
HR Tech, Employee Engagement, OKR, Learning, Recognition, Reputation, Pulse, Future of Work",5903.0,10698.0,8821.0,8449.0,39.0,False,,,@PeytonZPatel
People Analytics Strategy: 9 Tips for Smooth Implementation https://t.co/ZXl1UwMCNd #FutureOfWork #OKR #Goals #Pulsitude #Synchievement #Reputation #Goalvana #Synctrics,2022-07-11 22:15:11,en,,1.0,0.0,,Taylor Smith,"Managing a People Analytics marketplace to optimize team success 
HR Tech, Employee Engagement, OKR, Learning, Recognition, Reputation, Pulse, Future of Work",5881.0,11391.0,9334.0,8986.0,43.0,False,,,@TaylorZ_Smith
"Directionally Correct w/ Cole and Scott #peopleanalytics  #iopsych  

Spotify: https://t.co/bjTY53FWO7
Apple Podcasts: https://t.co/2dsxw9I4Mv
Google Podcasts: https://t.co/vzw6LsBDRL
Amazon Podcasts: https://t.co/ZGSlmW5W41
Audible: https://t.co/2RMnXUy28J https://t.co/AiWgLW4XPe",2022-07-11 20:56:51,en,,0.0,0.0,,Directionally Correct,Directionally Correct Podcast,4.0,0.0,0.0,2.0,0.0,False,,,@directcorrectpa
"Directionally Correct w/ Al Adamsen #peopleanalytics  #iopsych  

Spotify: https://t.co/bjTY53FWO7
Apple Podcasts: https://t.co/2dsxw9I4Mv
Google Podcasts: https://t.co/vzw6LsBDRL
Amazon Podcasts: https://t.co/ZGSlmW5W41
Audible: https://t.co/2RMnXUy28J https://t.co/xKTQkgPuGV",2022-07-11 20:54:33,en,,0.0,0.0,,Directionally Correct,Directionally Correct Podcast,4.0,0.0,0.0,2.0,0.0,False,,,@directcorrectpa
"Directionally Correct w/ Dr. Chris Castille #peopleanalytics  #iopsych  

Spotify: https://t.co/bjTY53FWO7
Apple Podcasts: https://t.co/2dsxw9I4Mv
Google Podcasts: https://t.co/vzw6LsBDRL
Amazon Podcasts: https://t.co/ZGSlmW5W41
Audible: https://t.co/2RMnXUy28J https://t.co/f4RkN02X0w",2022-07-11 20:54:07,en,,0.0,0.0,,Directionally Correct,Directionally Correct Podcast,4.0,0.0,0.0,2.0,0.0,False,,,@directcorrectpa
"Directionally Correct, A People Analytics Podcast #peopleanalytics  #iopsych  

Spotify: https://t.co/bjTY53FWO7
Apple Podcasts: https://t.co/2dsxw9I4Mv
Google Podcasts: https://t.co/vzw6LsBDRL
Amazon Podcasts: https://t.co/ZGSlmW5W41
Audible: https://t.co/2RMnXUy28J https://t.co/gxvVAZj3Ul",2022-07-11 20:53:16,en,,0.0,0.0,,Directionally Correct,Directionally Correct Podcast,4.0,0.0,0.0,2.0,0.0,False,,,@directcorrectpa
RT://People Analytics: i vantaggi di gestire le risorse umane sfruttando i big data -  #HR #peopleanalytics #analytics #PMI #management #culturaaziendale https://t.co/cQ1mbCYnRS,2022-07-11 20:46:34,it,,0.0,0.0,,Business Community,Il Magazine per manager e imprenditori più letto d'Italia,409788.0,591.0,148.0,1371.0,626.0,False,,,@bizcommunityit
People Analytics Strategy: 9 Tips for Smooth Implementation https://t.co/FFSyjmSTeT #Synchronize #Synctrics #Jobs #Personability #HRTech #Culture #PeopleAnalytics #HR,2022-07-11 20:11:08,en,,0.0,0.0,,Synctrics - Making Team Meetings Work!,Synctrics is the first People Analytics marketplace that lets employees own and share/sell their performance data,7115.0,7184.0,2998.0,2569.0,10.0,False,,,@SyncAgenda
"#Handbook of #Regression Modeling in People Analytics: With Examples in R and #Python , https://t.co/zxojh2qpF5 ⁦@tandfonline⁩",2022-07-08 17:44:47,en,,1.0,0.0,,Sami Nas 👨‍⚕️,"Life long learner serving best-in class #tech in #pharma / #healthcare to provide #NLPRoc, #computervision and #medicalAI based solutions",32054.0,3125.0,5818.0,5882.0,22.0,False,,,@digitalhealthxx
