Title	Source	Date	url	Category	Size
Para Fiat, la venta de 0 km mejorará a mediados de 2019	La Voz del Interior	Sat, 10 Nov 2018 03:18:16 GMT	http://www.lavoz.com.ar/negocios/para-fiat-venta-de-0-km-mejorara-mediados-de-2019	Economía	6
VIDEOS Y FOTOS.- La lluvia provoca fuertes anegamientos y cortes de luz en la Región	Diario El Día	Sat, 10 Nov 2018 22:48:34 GMT	https://www.eldia.com/nota/2018-11-10-12-28-0-las-lluvias-causaron-complicaciones-en-villa-elisa-city-bell-y-algunos-puntos-del-casco-la-ciudad	Nacional	6
Evitar un peligro mortal: ¿por qué es importante dormir en ambiente totalmente oscuro?	Diario 26	Fri, 09 Nov 2018 18:08:52 GMT	http://www.diario26.com/259231--evitar-un-peligro-mortal-por-que-es-importante-dormir-en-ambiente-totalmente-oscuro	Salud	6
Fallecieron cuatro socios de Boca en un accidente automovilístico	TyC Sports	Sat, 10 Nov 2018 21:28:56 GMT	https://www.tycsports.com/nota/superfinal/2018/11/10/fallecieron-cuatro-socios-de-boca-en-un-accidente-automovilistico.html	Deportes	5
De la mano Con la En-Pantalla de huellas Dactilares de la Tecnología en el Nuevo OnePlus 6T	Pysn Pueblo y Sociedad Noticias	Fri, 09 Nov 2018 22:52:50 GMT	https://pysnnoticias.com/de-la-mano-con-la-en-pantalla-de-huellas-dactilares-de-la-tecnologia-en-el-nuevo-oneplus-6t/	Ciencia y Tecnología	5
"""Dale, tirale"": la frase que escuchó un chico antes de ser baleado"	Diario ElSol.com.ar Mendoza	Sun, 11 Nov 2018 00:12:00 GMT	https://www.elsol.com.ar/dale-tirale-la-frase-que-escucho-un-chico-antes-de-ser-baleado	Nacional	5
Científicos húngaros aseguran que la Tierra tiene dos lunas ocultas	EL DEBATE	Sat, 10 Nov 2018 22:47:07 GMT	https://www.debate.com.mx/digital/planeta-tierra-tiene-dos-lunas-mas-20181110-0152.html	Ciencia y Tecnología	4
La Provincia sale a la caza de Netflix en busca de cobrarle Ingresos Brutos	Diario El Día	Sat, 10 Nov 2018 06:19:04 GMT	https://www.eldia.com/nota/2018-11-10-3-17-3-la-provincia-sale-a-la-caza-de-netflix-en-busca-de-cobrarle-ingresos-brutos-politica-y-economia	Economía	4
La Unse programó acciones contra la diabetes y la obesidad	El Liberal Digital	Sat, 10 Nov 2018 09:23:59 GMT	https://www.elliberal.com.ar/noticia/455467/unse-programo-acciones-contra-diabetes-obesidad	Salud	4
Salud: cuatro hechos que marcaron al mundo esta semana	La Gaceta Tucumán	Sat, 10 Nov 2018 03:50:35 GMT	https://www.lagaceta.com.ar/nota/789144/actualidad/salud-cuatro-hechos-marcaron-al-mundo-esta-semana.html	Salud	4
Dulce ronquido asesino	La Crónica de Hoy	Sat, 10 Nov 2018 15:18:46 GMT	http://www.cronica.com.mx/notas/2018/1100236.html	Salud	2
ARA San Juan: paran la búsqueda a un año de su desaparición	Diario Río Negro	Sat, 10 Nov 2018 11:19:11 GMT	https://www.rionegro.com.ar/argentina/ara-san-juan-paran-la-busqueda-a-un-ano-de-su-desaparicion-IK5972390	Destacadas	1
Boca Juniors vs. River Plate: ¿Se suspende la final? Esta fue la respuesta oficial del Conmebol	Diario Perú21	Sat, 10 Nov 2018 15:18:03 GMT	https://peru21.pe/deportes/boca-juniors-vs-river-plate-suspende-final-respuesta-oficial-conmebol-439608	Deportes	1
Superliga: La reprogrmación de la fecha 12	InfoRegión	Sat, 10 Nov 2018 22:14:29 GMT	http://www.inforegion.com.ar/2018/11/10/superliga-la-reprogrmacion-de-la-fecha-12/	Deportes	1
"La Conmebol aseguró que ""el partido está confirmado"""	Diario EL CHUBUT	Sat, 10 Nov 2018 15:28:26 GMT	http://www.elchubut.com.ar/nota/2018-11-10-12-13-0-la-conmebol-aseguro-que-el-partido-esta-confirmado	Deportes	1
La Conmebol hará una cumbre para definir el futuro de la Superfinal	Uno San Rafael	Sun, 11 Nov 2018 00:01:22 GMT	https://www.unosanrafael.com.ar/deportes/la-conmebol-hara-una-cumbre-definir-el-futuro-la-superfinal-n1701775.html	Deportes	1
