id_viaje_r,id_taxista_r,fecha_inicio,fecha_fin,duracion,origen_viaje_x,origen_viaje_y,destino_viaje_x,destino_viaje_y,cantidad_pasajeros
8651,1114,2017-07-03 23:56:48.000,2017-07-04 00:16:50.000,1202,-58.4354498,-34.6190342,-58.38736,-34.5945483,1
8652,645,2017-07-03 23:57:37.000,2017-07-04 00:04:37.000,420,-58.384067,-34.619756,-58.3775843,-34.6162531,1
8653,423,2017-07-04 00:11:07.000,2017-07-04 00:24:36.000,809,-58.446562,-34.590293,-58.451788,-34.563475,1
8654,719,2017-07-04 00:14:39.000,2017-07-04 00:23:45.000,546,-58.431396,-34.642072,-58.4497243,-34.6293833,1
8655,506,2017-07-04 00:22:01.000,2017-07-04 00:35:24.000,803,-58.393319,-34.595862,-58.4456606,-34.6369751,1
8656,165,2017-07-04 00:54:59.000,2017-07-04 01:20:04.000,1505,-58.508382,-34.613768,-58.4307896,-34.6059346,2
8657,105,2017-07-04 02:16:00.000,2017-07-04 02:23:49.000,469,-58.429031,-34.625403,-58.4144178,-34.6159376,1
8658,420,2017-07-04 04:27:57.000,2017-07-04 04:49:12.000,1275,-58.448783,-34.569044,-58.4140787,-34.5561144,1
8659,87,2017-07-04 05:10:58.000,2017-07-04 05:25:05.000,847,-58.419275,-34.623271,-58.3806162,-34.6100424,1
8660,671,2017-07-04 05:15:42.000,2017-07-04 05:35:22.000,1180,-58.404032,-34.590893,-58.3678518,-34.5979348,1
8661,317,2017-07-04 05:43:32.000,2017-07-04 06:20:43.000,2231,-58.439139,-34.61796,-58.411382,-34.557364,1
8662,1034,2017-07-04 06:00:27.000,2017-07-04 06:12:46.000,739,-58.401255,-34.619709,-58.38841292,-34.59493263,1
8663,87,2017-07-04 06:28:19.000,2017-07-04 06:38:40.000,621,-58.361311,-34.633284,-58.3630024,-34.63043,1
8664,260,2017-07-04 06:33:44.000,2017-07-04 06:42:04.000,500,-58.462922,-34.584011,-58.4458516,-34.5841088,2
8665,317,2017-07-04 06:34:07.000,2017-07-04 06:47:57.000,830,-58.431573,-34.589565,-58.3972278,-34.5999885,1
8666,289,2017-07-04 06:48:41.000,2017-07-04 06:58:00.000,559,-58.4452827,-34.5988053,-58.4262977,-34.6059218,1
8667,87,2017-07-04 07:10:25.000,2017-07-04 07:19:40.000,555,-58.406903,-34.61277,-58.3955652,-34.6012364,2
8668,787,2017-07-04 07:17:41.000,2017-07-04 07:19:52.000,131,-58.4860281,-34.625838,-58.4900859,-34.6317072,2
8669,547,2017-07-04 07:19:46.000,2017-07-04 07:24:36.000,290,-58.417537,-34.625723,-58.4222605,-34.6203223,2
8670,927,2017-07-04 07:20:33.000,2017-07-04 07:39:04.000,1111,-58.359641,-34.6132411,-58.40387,-34.5779183,1
8671,966,2017-07-04 07:25:27.000,2017-07-04 07:39:01.000,814,-58.385801,-34.619551,-58.3710225,-34.599746,3
8672,167,2017-07-04 07:27:47.000,2017-07-04 07:46:49.000,1142,-58.4431421,-34.6107303,-58.3946193,-34.6194524,1
8673,235,2017-07-04 07:30:39.000,2017-07-04 07:52:10.000,1291,-58.4731106,-34.6043679,-58.4637245,-34.5545031,1
8674,799,2017-07-04 07:36:13.000,2017-07-04 07:57:09.000,1256,-58.459409,-34.607548,-58.4906795,-34.6575022,1
8675,1026,2017-07-04 07:35:42.000,2017-07-04 07:45:55.000,613,-58.40746,-34.588827,-58.41044,-34.60780892,1
8676,692,2017-07-04 07:49:15.000,2017-07-04 08:18:45.000,1770,-58.47185,-34.610695,-58.3889233,-34.6338989,2
8677,413,2017-07-04 07:54:19.000,2017-07-04 08:18:27.000,1448,-58.490063,-34.605495,-58.44770346,-34.66002453,1
8678,219,2017-07-04 07:58:34.000,2017-07-04 08:01:46.000,192,-58.445861,-34.572681,-58.446205,-34.572595,2
8679,79,2017-07-04 07:58:44.000,2017-07-04 08:03:55.000,311,-58.460895,-34.54798,-58.453113,-34.5529452,3
8680,1045,2017-07-04 07:58:00.000,2017-07-04 08:07:54.000,594,-58.4128763,-34.5781401,-58.4318391,-34.5767509,1
8681,175,2017-07-04 08:05:13.000,2017-07-04 08:13:37.000,504,-58.487339,-34.570362,-58.47996905,-34.57578666,2
8682,293,2017-07-04 08:12:19.000,2017-07-04 08:24:27.000,728,-58.406082,-34.622683,-58.36942,-34.6281617,1
8683,280,2017-07-04 08:25:18.000,2017-07-04 08:50:42.000,1524,-58.393137,-34.616455,-58.4547967,-34.5525272,1
8684,150,2017-07-04 08:26:00.000,2017-07-04 08:37:06.000,666,-58.473274,-34.540259,-58.4096582,-34.5764462,1
8685,276,2017-07-04 08:30:52.000,2017-07-04 08:52:21.000,1289,-58.438827,-34.623728,-58.4294051,-34.5834804,2
8686,401,2017-07-04 08:32:27.000,2017-07-04 08:46:12.000,825,-58.406903,-34.61277,-58.3818789,-34.6090492,1
8687,272,2017-07-04 08:41:21.000,2017-07-04 09:01:08.000,1187,-58.450955,-34.619095,-58.4031977,-34.5932459,1
8688,845,2017-07-04 08:41:28.000,2017-07-04 08:58:49.000,1041,-58.462725,-34.62007,-58.4249033,-34.6321873,2
8689,109,2017-07-04 08:43:43.000,2017-07-04 09:02:04.000,1101,-58.43355,-34.628846,-58.36927677,-34.64028258,1
8690,335,2017-07-04 08:53:34.000,2017-07-04 09:14:36.000,1262,-58.435023,-34.612967,-58.4624533,-34.5612307,1
8691,796,2017-07-04 08:47:10.000,2017-07-04 08:56:59.000,589,-58.468316,-34.57645,-58.4875581,-34.5761855,2
8692,756,2017-07-04 08:51:30.000,2017-07-04 09:19:31.000,1681,-58.501356,-34.60245,-58.4159205,-34.5555912,2
8693,926,2017-07-04 08:48:19.000,2017-07-04 08:52:28.000,249,-58.447262,-34.579917,-58.4422405,-34.5727019,2
8694,132,2017-07-04 09:11:28.000,2017-07-04 09:35:56.000,1468,-58.479619,-34.641213,-58.3941032,-34.5960005,1
8695,840,2017-07-04 09:23:16.000,2017-07-04 09:32:41.000,565,-58.425254,-34.635702,-58.3974817,-34.6269567,2
8696,198,2017-07-04 09:25:04.000,2017-07-04 09:41:45.000,1001,-58.446505,-34.578651,-58.4118655,-34.5924755,1
8697,339,2017-07-04 09:31:52.000,2017-07-04 09:45:04.000,792,-58.447109,-34.57183,-58.4182849,-34.5854056,2
8698,243,2017-07-04 09:31:04.000,2017-07-04 10:01:56.000,1852,-58.4427185,-34.5859177,-58.3627931,-34.6099298,1
8699,199,2017-07-04 09:47:20.000,2017-07-04 09:53:21.000,361,-58.400884,-34.620482,-58.39581262,-34.63136105,3
8700,26,2017-07-04 09:45:04.000,2017-07-04 09:52:09.000,425,-58.3884931,-34.634133,-58.381438,-34.627618,2
8701,356,2017-07-04 09:51:08.000,2017-07-04 09:56:55.000,347,-58.498786,-34.565268,-58.4882357,-34.5742126,1
8702,325,2017-07-04 09:52:42.000,2017-07-04 10:02:38.000,596,-58.432232,-34.612803,-58.4298879,-34.6331116,1
8703,780,2017-07-04 10:03:04.000,2017-07-04 10:07:45.000,281,-58.410826,-34.631549,-58.4148952,-34.6238394,1
8704,356,2017-07-04 10:04:25.000,2017-07-04 10:21:10.000,1005,-58.487616,-34.571275,-58.4433572,-34.5957032,1
8705,1094,2017-07-04 10:13:54.000,2017-07-04 10:23:05.000,551,-58.415439,-34.591481,-58.4137808,-34.6067486,2
8706,339,2017-07-04 10:12:31.000,2017-07-04 10:43:55.000,1884,-58.419833,-34.588637,-58.3524822,-34.6239913,1
8707,904,2017-07-04 10:37:51.000,2017-07-04 11:22:47.000,2696,-58.4242466,-34.5829023,-58.3490509,-34.695328,1
8708,1015,2017-07-04 10:45:36.000,2017-07-04 10:50:10.000,274,-58.404217,-34.644568,-58.400725,-34.6362067,1
8709,840,2017-07-04 10:49:08.000,2017-07-04 11:12:10.000,1382,-58.39158,-34.618916,-58.4469383,-34.591065,2
8710,1096,2017-07-04 10:57:36.000,2017-07-04 11:04:11.000,395,-58.492478,-34.55149,-58.4787012,-34.5563701,1
8711,96,2017-07-04 11:06:21.000,2017-07-04 11:20:36.000,855,-58.41165,-34.592341,-58.4461954,-34.5781257,1
8712,845,2017-07-04 11:51:20.000,2017-07-04 12:06:59.000,939,-58.42539,-34.633324,-58.387485,-34.6150785,2
8713,1088,2017-07-04 12:07:32.000,2017-07-04 12:27:27.000,1195,-58.409005,-34.641342,-58.3649106,-34.5993126,1
8714,779,2017-07-04 12:08:01.000,2017-07-04 12:29:05.000,1264,-58.490615,-34.623756,-58.3961095,-34.6305669,2
8715,263,2017-07-04 12:31:58.000,2017-07-04 12:42:44.000,646,-58.483538,-34.578779,-58.455869,-34.5787354,2
8716,442,2017-07-04 12:32:38.000,2017-07-04 12:39:17.000,399,-58.4725004,-34.5440697,-58.4875428,-34.54604517,1
8717,205,2017-07-04 12:40:18.000,2017-07-04 13:01:30.000,1272,-58.383112,-34.626878,-58.4665881,-34.68193186,2
8718,42,2017-07-04 12:45:50.000,2017-07-04 13:01:58.000,968,-58.491667,-34.563563,-58.4531082,-34.5786248,2
8719,359,2017-07-04 12:44:15.000,2017-07-04 12:56:08.000,713,-58.4271337,-34.5982866,-58.4092655,-34.5874621,1
8720,75,2017-07-04 12:49:41.000,2017-07-04 13:18:05.000,1704,-58.4662669,-34.6327676,-58.4385366,-34.5735579,1
8721,1045,2017-07-04 13:21:45.000,2017-07-04 13:30:53.000,548,-58.3714116,-34.6003474,-58.3836458,-34.6046082,2
8722,840,2017-07-04 13:18:50.000,2017-07-04 13:27:01.000,491,-58.397494,-34.626929,-58.4251267,-34.635805,2
8723,737,2017-07-04 14:14:04.000,2017-07-04 14:38:33.000,1469,-58.444336,-34.63172,-58.389557,-34.6009177,1
8724,443,2017-07-04 14:31:48.000,2017-07-04 14:50:56.000,1148,-58.373161,-34.597962,-58.37846503,-34.63666078,1
8725,747,2017-07-04 14:43:33.000,2017-07-04 15:06:43.000,1390,-58.511051,-34.599979,-58.4579143,-34.6296189,1
8726,276,2017-07-04 15:04:45.000,2017-07-04 15:28:17.000,1412,-58.448084,-34.659693,-58.4901862,-34.6054708,1
8727,581,2017-07-04 15:20:15.000,2017-07-04 15:30:51.000,636,-58.402023,-34.596975,-58.408119,-34.586096,1
8728,615,2017-07-04 15:51:52.000,2017-07-04 15:58:55.000,423,-58.459367,-34.55193,-58.4569333,-34.5510905,2
8729,97,2017-07-04 16:18:14.000,2017-07-04 16:24:54.000,400,-58.450993,-34.563001,-58.4562276,-34.5624209,2
8730,273,2017-07-04 16:19:04.000,2017-07-04 16:46:11.000,1627,-58.428516,-34.6030449,-58.4143643,-34.5557085,1
8731,619,2017-07-04 16:34:02.000,2017-07-04 16:50:36.000,994,-58.4837752,-34.649023,-58.414518,-34.6503953,1
8732,339,2017-07-04 16:50:13.000,2017-07-04 17:17:02.000,1609,-58.400905,-34.620249,-58.4148279,-34.5555315,1
8733,275,2017-07-04 17:03:18.000,2017-07-04 17:22:33.000,1155,-58.4084303,-34.5904009,-58.4141742,-34.5558132,1
8734,746,2017-07-04 17:06:28.000,2017-07-04 17:25:07.000,1119,-58.5175281,-34.66191,-58.4881892,-34.6086143,1
8735,229,2017-07-04 17:05:17.000,2017-07-04 17:26:43.000,1286,-58.407014,-34.598951,-58.4829331,-34.5976204,1
8736,150,2017-07-04 17:17:48.000,2017-07-04 17:23:16.000,328,-58.448448,-34.571762,-58.4512026,-34.5630223,2
8737,734,2017-07-04 17:32:30.000,2017-07-04 18:00:07.000,1657,-58.3804367,-34.6126566,-58.49627698,-34.56625722,1
8738,774,2017-07-04 17:38:21.000,2017-07-04 17:49:07.000,646,-58.483538,-34.578779,-58.4563641,-34.5772537,1
8739,999,2017-07-04 17:52:30.000,2017-07-04 18:03:16.000,646,-58.4048862,-34.6542889,-58.4144442,-34.6326678,1
8740,230,2017-07-04 18:33:33.000,2017-07-04 19:04:06.000,1833,-58.51961,-34.609454,-58.4098661,-34.594101,1
8741,816,2017-07-04 18:33:27.000,2017-07-04 18:51:46.000,1099,-58.370786,-34.59682,-58.4227535,-34.591817,1
8742,474,2017-07-04 18:40:26.000,2017-07-04 18:49:45.000,559,-58.46295,-34.543405,-58.49840161,-34.54291481,1
8743,275,2017-07-04 18:36:13.000,2017-07-04 18:44:42.000,509,-58.3871671,-34.5923075,-58.3917746,-34.6031634,1
8744,575,2017-07-04 18:42:01.000,2017-07-04 18:51:18.000,557,-58.385082,-34.622265,-58.361247,-34.6332953,1
8745,883,2017-07-04 18:45:30.000,2017-07-04 19:09:15.000,1425,-58.447567,-34.576327,-58.4632694,-34.6276261,1
8746,923,2017-07-04 18:50:48.000,2017-07-04 18:56:17.000,329,-58.3925716,-34.6250909,-58.4036333,-34.6183217,1
8747,672,2017-07-04 18:58:40.000,2017-07-04 19:13:03.000,863,-58.376942,-34.627942,-58.4265023,-34.6277896,1
8748,644,2017-07-04 18:58:22.000,2017-07-04 19:02:18.000,236,-58.4407563,-34.5973697,-58.4281741,-34.5984507,1
8749,858,2017-07-04 19:11:43.000,2017-07-04 19:18:09.000,386,-58.486914,-34.573338,-58.4914039,-34.5853277,1
8750,817,2017-07-04 19:18:23.000,2017-07-04 19:38:03.000,1180,-58.451853,-34.593501,-58.4262794,-34.6295245,2
8751,1037,2017-07-04 19:41:53.000,2017-07-04 19:52:46.000,653,-58.422779,-34.591757,-58.4309105,-34.5734834,1
8752,1032,2017-07-04 20:11:04.000,2017-07-04 20:21:58.000,654,-58.450716,-34.629225,-58.4194685,-34.6187252,1
8753,625,2017-07-04 20:15:04.000,2017-07-04 20:39:24.000,1460,-58.40172,-34.638434,-58.439397,-34.6003851,1
8754,731,2017-07-04 20:24:14.000,2017-07-04 20:45:02.000,1248,-58.438259,-34.625325,-58.3986758,-34.6001372,2
8755,295,2017-07-04 20:43:45.000,2017-07-04 20:53:04.000,559,-58.374691,-34.614031,-58.3779455,-34.6036128,1
8756,1049,2017-07-04 20:59:10.000,2017-07-04 21:03:27.000,257,-58.4706827,-34.5716556,-58.4795447,-34.5728781,1
8757,566,2017-07-04 21:09:16.000,2017-07-04 21:26:28.000,1032,-58.437855,-34.578193,-58.3768174,-34.5923877,1
8758,562,2017-07-04 21:36:10.000,2017-07-04 21:43:16.000,426,-58.4259298,-34.6060011,-58.43770545,-34.6003868,2
8759,1049,2017-07-04 21:40:30.000,2017-07-04 22:05:55.000,1525,-58.476513,-34.564052,-58.4245057,-34.5966327,1
8760,278,2017-07-04 21:36:26.000,2017-07-04 22:00:16.000,1430,-58.3717459,-34.6030321,-58.427208,-34.5881407,1
8761,8,2017-07-04 21:39:34.000,2017-07-04 21:47:44.000,490,-58.464949,-34.572684,-58.4621133,-34.5609233,1
8762,32,2017-07-04 22:24:30.000,2017-07-04 22:31:10.000,400,-58.401666,-34.597803,-58.4187656,-34.5977799,1
8763,257,2017-07-04 22:26:34.000,2017-07-04 22:42:16.000,942,-58.385882,-34.620366,-58.3815687,-34.5922998,3
8764,506,2017-07-04 22:44:30.000,2017-07-04 22:51:33.000,423,-58.3772389,-34.6204444,-58.3668602,-34.6285561,1
8765,608,2017-07-04 22:45:29.000,2017-07-04 23:12:50.000,1641,-58.42191,-34.638342,-58.4507642,-34.5847975,1
8766,1114,2017-07-04 22:50:13.000,2017-07-04 22:55:36.000,323,-58.403528,-34.59188,-58.39587,-34.59029,1
8767,661,2017-07-04 23:05:10.000,2017-07-04 23:17:36.000,746,-58.391945,-34.596423,-58.4060645,-34.6087254,1
8768,891,2017-07-04 23:17:55.000,2017-07-04 23:36:10.000,1095,-58.438236,-34.625559,-58.4385572,-34.5906554,1
8769,502,2017-07-04 23:24:03.000,2017-07-04 23:42:00.000,1077,-58.405448,-34.611237,-58.4391104,-34.5971041,1
8770,340,2017-07-04 23:28:03.000,2017-07-04 23:42:38.000,875,-58.431014,-34.594801,-58.4340798,-34.6201387,1
8771,876,2017-07-04 23:30:29.000,2017-07-04 23:43:11.000,762,-58.405789,-34.58038,-58.37419628,-34.59618363,1
8772,1050,2017-07-04 23:46:38.000,2017-07-05 00:16:57.000,1819,-58.3779441,-34.6030617,-58.48611236,-34.57632204,1
8773,1027,2017-07-04 23:49:27.000,2017-07-05 00:00:20.000,653,-58.444668,-34.621031,-58.4424428,-34.600014,1
8774,591,2017-07-04 23:58:00.000,2017-07-05 00:03:59.000,359,-58.460913,-34.601745,-58.47233333,-34.60302205,3
8775,592,2017-07-05 00:03:12.000,2017-07-05 00:25:36.000,1344,-58.4719763,-34.5798578,-58.4540201,-34.6290558,1
8776,1031,2017-07-05 00:09:23.000,2017-07-05 00:17:38.000,495,-58.439448,-34.61024,-58.4585873,-34.6187373,1
8777,1027,2017-07-05 00:13:25.000,2017-07-05 00:24:29.000,664,-58.4268885,-34.5881885,-58.4083149,-34.588135,2
8778,913,2017-07-05 00:23:19.000,2017-07-05 00:31:58.000,519,-58.4388165,-34.614044,-58.4519127,-34.6298905,2
8779,1108,2017-07-05 00:38:35.000,2017-07-05 01:01:10.000,1355,-58.409184,-34.58006,-58.4648438,-34.5627039,3
8780,278,2017-07-05 00:48:13.000,2017-07-05 00:57:01.000,528,-58.40275,-34.597615,-58.3915066,-34.5886743,1
8781,1032,2017-07-05 00:50:07.000,2017-07-05 00:58:16.000,489,-58.429031,-34.625403,-58.414355,-34.6159579,1
8782,614,2017-07-05 01:07:31.000,2017-07-05 01:18:23.000,652,-58.40064,-34.612037,-58.4194947,-34.6031942,2
8783,625,2017-07-05 01:30:45.000,2017-07-05 01:39:04.000,499,-58.4765708,-34.563738,-58.4797603,-34.5730494,1
8784,236,2017-07-05 01:32:04.000,2017-07-05 01:37:39.000,335,-58.448332,-34.60995,-58.44627001,-34.61595386,1
8785,165,2017-07-05 02:09:22.000,2017-07-05 02:35:38.000,1576,-58.4911808,-34.5582778,-58.3875023,-34.6188183,2
8786,6,2017-07-05 02:50:10.000,2017-07-05 03:02:00.000,710,-58.379763,-34.599317,-58.3734983,-34.5866827,1
8787,664,2017-07-05 04:05:18.000,2017-07-05 04:10:00.000,282,-58.404713,-34.615671,-58.4016996,-34.6177141,2
8788,664,2017-07-05 04:35:56.000,2017-07-05 04:43:21.000,445,-58.4565436,-34.6022707,-58.4743484,-34.6111814,1
8789,87,2017-07-05 05:26:18.000,2017-07-05 05:36:36.000,618,-58.3869219,-34.6279115,-58.3663391,-34.6281391,1
8790,671,2017-07-05 05:28:31.000,2017-07-05 05:33:28.000,297,-58.438101,-34.587157,-58.4467221,-34.5963144,1
8791,37,2017-07-05 06:03:44.000,2017-07-05 06:23:49.000,1205,-58.4776972,-34.5464355,-58.382693,-34.5969624,1
8792,869,2017-07-05 06:25:20.000,2017-07-05 06:38:36.000,796,-58.373037,-34.618942,-58.4059029,-34.6096977,2
8793,289,2017-07-05 06:47:41.000,2017-07-05 06:57:00.000,559,-58.4452827,-34.5988053,-58.4290622,-34.6057815,1
8794,226,2017-07-05 07:01:34.000,2017-07-05 07:09:49.000,495,-58.413229,-34.637042,-58.4223767,-34.6499,1
8795,75,2017-07-05 07:09:24.000,2017-07-05 07:21:30.000,726,-58.507602,-34.593211,-58.4823883,-34.6079722,1
8796,762,2017-07-05 07:10:09.000,2017-07-05 07:35:03.000,1494,-58.445907,-34.571913,-58.4092317,-34.6175351,1
8797,799,2017-07-05 07:10:05.000,2017-07-05 07:19:20.000,555,-58.406903,-34.61277,-58.395636,-34.6015239,2
8798,287,2017-07-05 07:26:25.000,2017-07-05 07:31:15.000,290,-58.417537,-34.625723,-58.4222542,-34.6201962,2
8799,787,2017-07-05 07:15:51.000,2017-07-05 07:29:25.000,814,-58.385801,-34.619551,-58.372675,-34.599675,3
8800,139,2017-07-05 07:22:34.000,2017-07-05 07:27:50.000,316,-58.497547,-34.619144,-58.4975299,-34.6191216,2
8801,567,2017-07-05 07:26:29.000,2017-07-05 07:45:22.000,1133,-58.396281,-34.591652,-58.4131865,-34.5562375,1
8802,167,2017-07-05 07:23:04.000,2017-07-05 07:41:56.000,1132,-58.443019,-34.61105,-58.3945483,-34.6195271,1
8803,966,2017-07-05 07:31:54.000,2017-07-05 07:40:45.000,531,-58.400325,-34.632434,-58.4151025,-34.640172,1
8804,132,2017-07-05 07:29:31.000,2017-07-05 07:49:35.000,1204,-58.441034,-34.603178,-58.3740256,-34.6031911,1
8805,219,2017-07-05 07:31:12.000,2017-07-05 07:37:01.000,349,-58.464803,-34.610337,-58.4648986,-34.6101767,2
8806,779,2017-07-05 07:37:59.000,2017-07-05 07:59:28.000,1289,-58.472963,-34.604297,-58.4613207,-34.5570103,1
8807,76,2017-07-05 07:56:49.000,2017-07-05 08:44:32.000,2863,-58.424127,-34.603328,-58.4134724,-34.6030881,2
8808,424,2017-07-05 08:06:43.000,2017-07-05 08:09:55.000,192,-58.445861,-34.572681,-58.4457772,-34.5727887,2
8809,823,2017-07-05 08:03:00.000,2017-07-05 08:30:14.000,1634,-58.448838,-34.633277,-58.3874617,-34.5958167,2
8810,251,2017-07-05 08:08:27.000,2017-07-05 08:15:48.000,441,-58.452668,-34.569736,-58.4266522,-34.5784257,3
8811,42,2017-07-05 08:21:56.000,2017-07-05 08:45:55.000,1439,-58.483468,-34.57946,-58.4885684,-34.6317678,1
8812,167,2017-07-05 08:37:56.000,2017-07-05 08:51:41.000,825,-58.406903,-34.61277,-58.3732679,-34.6031442,1
8813,328,2017-07-05 08:35:13.000,2017-07-05 08:40:07.000,294,-58.462711,-34.547347,-58.4660031,-34.5583256,1
8814,1090,2017-07-05 08:34:51.000,2017-07-05 09:01:22.000,1591,-58.421756,-34.588357,-58.5074664,-34.5745413,1
8815,798,2017-07-05 08:34:06.000,2017-07-05 08:51:35.000,1049,-58.434478,-34.570659,-58.4910358,-34.5470596,1
8816,947,2017-07-05 08:51:20.000,2017-07-05 09:09:23.000,1083,-58.4062682,-34.6124,-58.3730673,-34.5951709,1
8817,438,2017-07-05 08:55:09.000,2017-07-05 09:24:13.000,1744,-58.39816,-34.614324,-58.4770504,-34.5554286,1
8818,243,2017-07-05 08:54:48.000,2017-07-05 09:04:37.000,589,-58.468316,-34.57645,-58.4875757,-34.5762437,2
8819,644,2017-07-05 08:56:53.000,2017-07-05 09:07:39.000,646,-58.408732,-34.60536,-58.4200572,-34.5965431,2
8820,133,2017-07-05 08:54:22.000,2017-07-05 09:09:21.000,899,-58.446261,-34.616045,-58.4334984,-34.6295044,1
8821,433,2017-07-05 09:07:15.000,2017-07-05 09:15:46.000,511,-58.417979,-34.63596,-58.402903,-34.64605,1
8822,293,2017-07-05 09:09:14.000,2017-07-05 09:20:54.000,700,-58.405422,-34.589085,-58.3838833,-34.5943483,1
8823,502,2017-07-05 09:14:00.000,2017-07-05 09:33:08.000,1148,-58.453521,-34.568799,-58.4122734,-34.5941337,2
8824,443,2017-07-05 09:27:36.000,2017-07-05 09:50:02.000,1346,-58.438826,-34.61782,-58.40195749,-34.59388321,2
8825,919,2017-07-05 09:24:58.000,2017-07-05 09:36:04.000,666,-58.473274,-34.540259,-58.4099572,-34.5769083,1
8826,433,2017-07-05 09:28:01.000,2017-07-05 09:43:48.000,947,-58.430093,-34.633205,-58.381762,-34.613128,1
8827,243,2017-07-05 09:32:37.000,2017-07-05 09:38:24.000,347,-58.498786,-34.565268,-58.4880098,-34.5740871,1
8828,262,2017-07-05 09:38:10.000,2017-07-05 09:49:47.000,697,-58.457203,-34.579894,-58.4928358,-34.5940323,1
8829,1029,2017-07-05 10:01:29.000,2017-07-05 10:19:14.000,1065,-58.483538,-34.578779,-58.455137,-34.555831,1
8830,668,2017-07-05 10:03:48.000,2017-07-05 10:10:57.000,429,-58.483237,-34.579732,-58.502156,-34.5848825,1
8831,396,2017-07-05 10:10:59.000,2017-07-05 10:42:47.000,1908,-58.449336,-34.61838,-58.4653501,-34.5401458,1
8832,1124,2017-07-05 10:16:25.000,2017-07-05 10:33:24.000,1019,-58.407142,-34.591673,-58.45566887,-34.60618614,1
8833,1128,2017-07-05 10:29:26.000,2017-07-05 10:52:04.000,1358,-58.398639,-34.592569,-58.3609053,-34.6187566,1
8834,276,2017-07-05 11:22:33.000,2017-07-05 11:44:31.000,1318,-58.432546,-34.627159,-58.4325388,-34.5823934,1
8835,1128,2017-07-05 11:21:42.000,2017-07-05 11:45:15.000,1413,-58.3696508,-34.6286464,-58.451623,-34.6164352,2
8836,234,2017-07-05 11:31:52.000,2017-07-05 11:39:25.000,453,-58.413789,-34.580976,-58.40808267,-34.5905915,2
8837,173,2017-07-05 11:50:25.000,2017-07-05 12:09:56.000,1171,-58.455206,-34.614685,-58.5189666,-34.6079022,1
8838,371,2017-07-05 11:40:31.000,2017-07-05 11:53:32.000,781,-58.369732,-34.623322,-58.37511194,-34.60109733,1
8839,1037,2017-07-05 12:08:49.000,2017-07-05 12:14:48.000,359,-58.424124,-34.5861677,-58.4253669,-34.5749634,2
8840,363,2017-07-05 12:10:01.000,2017-07-05 12:21:46.000,705,-58.424864,-34.586085,-58.4004194,-34.593023,1
8841,1055,2017-07-05 12:20:53.000,2017-07-05 12:28:55.000,482,-58.488141,-34.625649,-58.48493117,-34.63448474,1
8842,359,2017-07-05 12:59:57.000,2017-07-05 13:27:53.000,1676,-58.451788,-34.616069,-58.3699844,-34.6288953,2
8843,1015,2017-07-05 13:05:30.000,2017-07-05 13:14:21.000,531,-58.441582,-34.612583,-58.4416033,-34.6129,1
8844,142,2017-07-05 13:10:54.000,2017-07-05 13:16:20.000,326,-58.394671,-34.613053,-58.3973558,-34.6207252,2
8845,294,2017-07-05 13:34:14.000,2017-07-05 13:53:42.000,1168,-58.468376,-34.642614,-58.4399197,-34.6204652,1
8846,269,2017-07-05 13:45:31.000,2017-07-05 13:54:37.000,546,-58.450181,-34.61423,-58.4374654,-34.5990922,1
8847,347,2017-07-05 13:43:57.000,2017-07-05 13:58:47.000,890,-58.432724,-34.600714,-58.4354563,-34.5704578,1
